product_id,product_url,product_name,product_rating,user_id,user_keywords,user_rating,review_text
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,듀큰듀큰,복합성 | 여름쿨톤 | 모공 | 탄력,5,욕실에 놓고 사용하려고 삿어요 순간적인 수분 날라감을 잘 잡아주는거같아요 50미리 생각보다 미니미니해요
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,한재현,지성 | 쿨톤 | 민감성 | 홍조,5,일반에센스 혹은 토너 대용으로 사용을 하셔도 됩니다. 약간의 진한 점성이 있사오나 피부에 바르고 나면 금방 흡수가 되어서 당김이나 혹은 건조한 피부에 도움이 됩니다. 발림성도 우수합니다. 계절에 상관없이 바르시면 됩니다. 가격이 문제인건지 제품은 아주 만족합니다. 속건조 확실히 잡아줍니다. 추천합니다.
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,한재현,지성 | 쿨톤 | 민감성 | 홍조,5,수분이 부족해서 검색을 하다가 후기가 좋아서 구매를 하였는데 너무나 만족합니다. 에센스 자체가 부드럽게 발리며 흡수는 바로 되는편이 아닌 천천히 됩니다. 전혀 꾸덕하지 않고 어느계절에 사용을 하셔도 무방하나 개인적으로는 여름을 제외한 계절에 사용을 하신다면 만족할것 같습니다. 전혀 자극없고 충분한 보습감을 느낄수있는 제품입니다. 유일한 단점으로는 가격이 비쌉니다. 그래서 할인할때 구매하시는걸 추천합니다.
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,뚜뚜몸뽈링리링링,복합성 | 가을웜톤 | 미백 | 주름,5,"- 세안하고 나오면 얼굴이 건조한게 싫어서 곧바로 수분충전하는 용도로 사용하는 에센스에용~~ - 가격은 좀 비싸지만, 물과 같은 제형이라 사용하면 피부가 촉촉해지고, 사용후에 뭐가 나지는 않더라구요ㅋㅋ - 저는 기초의 가장 처음을 미스트를 뿌리고, 그 다음 이 에센스를 바르고, 크림을 발라줍니당 - 이 에센스는 건성분들보다는 지성분들에게 적합하고, 겨울보단 여름에 더 적합한 제품같지만, 전 사계절 내내 사용하려고 합니다 - 꾸준히 사용해본 결과 피부톤이 괜히 더 밝아진 기분이 들긴 행ㅋㅋㅋ"
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,피치요거트,민감성 | 가을웜톤 | 피지과다 | 모공,5,"홀리데이 기획 제품으로 구매했는데 이번 빌리프 홀리데이 단상자가 반짝반짝 너무 예뻐요✨✨ 에센스 본품 75ml+증정 35ml, 모밤 25ml 1개 구성입니다 거기에 증정품으로 모밤 25ml 한 개 더 와서 모밤은 총 50ml나 생겼어요 빌리프는 증정품들만 튜브형으로 만드나 봐요 모밤도 그렇고 뉴메로도 본품은 다른 방식인데 증정품은 튜브형이에요 기존에 다른 첫에센스는 많이 써봤는데 빌리프 제품은 처음이에요 세안 후 바로 바르는 제품이고 아침저녁으로 사용하고 있어요 완전 물 같은 느낌이 아니고 쫀쫀한 느낌이 더해져 있어서 바르면 정말 촉촉해져요 다른 스킨케어는 그대로 바르고 뉴메로만 추가해 줬는데 밀리거나 불편하지 않고 흡수도 잘 되었어요!"
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,뚜뚜몸뽈링리링링,복합성 | 가을웜톤 | 미백 | 주름,5,"❤️올영에서 드디어 만난 순한 인생템❤️ - 사실 이 제품은 세안 후 가장 먼저 발라서 수분공급을 헤주는 제품이라 저는 스킨?같은 느낌이었어요!! - 제형은 물보단 되직한데 물은 아니지만,,물같은….뭐죠?암틈 엄청 순하고 자극이 없어요!!!! 찐득거림❌ 전혀 찐득거리지 않아요ㅋㅋ그래서 더 맘에 든 제품!!! - 사실 제형상 겨울보단 여름에 더 적합한 제품이긴 하지만, 어차피 기초의 맨 처음에 발라주는 제품이라 저는 사계절 내내 상관 없다고 생각해요 - 아무래도 건성피부보단 지성이나 복합성에게 추천!! - 꾸준히 사용 후 저는 피부결이 환해지고 피부가 확실히 좋아진 느낌을 받았어요😖"
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,뚜뚜몸뽈링리링링,복합성 | 가을웜톤 | 미백 | 주름,5,- 세안 후 즉각적으로 수분공급을 해주기 위해 가장 먼저 사용하는 에센스에요!! - 물보단 되직한 제형이고 전혀 끈적임이 없어요 - 건성분들은 건조하게 느낄 수 있는데 저는 세안 후 미스트나 그런거 뿌리는거 대신 바르는 에센스고 곧바로 다른 기초라인이 들어가기 때문에 괜찮았아요 - 저는 사계절 내내 쓰기 좋은데 끈적임이 없어서 여름에 사용하면 더 좋을거같긴해요
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,차가운걸좋아해,건성 | 겨울쿨톤 | 주름 | 민감성,5,"왜 세안 직후 10초 욕실에센스로 불리는지 알겠네요 바르자마자 슥 피부에 감기고 당김을 잡아줘요 미네랄오일, 합성향 등 들어있지 않아서 냄새도 없으니 편안하고 워터 제형이지만 뚝뚝 흐를 정도는 아니라 바르기도 편하구요 첫단계로도 추천하지만 남성분도 사용하면 좋아할 것 같은 유분없이 수분 잘 채워주는 느낌입니다"
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,하이구,민감성 | 쿨톤 | 트러블 | 모공,5,수분감채울때엔 진짜 너무좋은거같아요! 굉장히 묽은 타입이라서 흡수도 진짜 빠르고 몇번발라주어도 흡수가 잘되는것이 느껴지니깐 저에겐 딱 좋았어요! 약간 아쉬운점이있다면 발랐을때 약간 알콜향이라고해야할까요? 특유의 그런향이 나는데 바르고나서는 향이 없어지긴했어요. 그래도 처음엔 향이 신경쓰였는데 몇번계속쓰니깐 익숙해지는거같아요. 너무 건조하다싶으신분들은 밤이랑 같이 사용하면 딱 좋을꺼같아요.
401,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182613&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=401,[수분잠금/워터젤에센스] 빌리프 뉴메로 10 에센스 50ml,4.8,ARIyoung,건성 | 웜톤 | 각질 | 블랙헤드,5,가을 다가오면서 피부가 건성이라 수분 보습 채워줄 수 있는 앰플 찾던 중에 패키징이 눈에 띄고 보습에 좋은 에센스라 추천받아서 구매해봤습니다!! 에센스 하면 끈적거림이 있을 수 있다고 생각하는데 빌리프 이 제품은 끈적거림 없이 바르자마자 피부에 흡수가 잘 돼서 넘 좋더라구요!! 넘 촉촉하고 밤에 듬뿍 바르고 자면 아침에 피부가 넘 촉촉해서 화장도 정말 잘 먹고 좋더라구요~~ 가을이나 겨울 건조한 환절기에 사용하기에 정말 좋은 제품 같습니다~~ 피부 건조하신 분들은 기초 화장 전에 바르면 넘 좋아요!
