product_id,product_url,product_name,product_rating,user_id,user_keywords,user_rating,review_text
301,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156843&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=349,바비브라운 하이드레이팅 아이 크림,4.2,쿠쿠2,건성 | 웜톤,4,촉촉해요 유분기는 많지 않아서 건성보다는 복합성에 더 좋을것 같아요
301,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156843&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=349,바비브라운 하이드레이팅 아이 크림,4.2,lee****,지성 | 쿨톤 | 트러블 | 블랙헤드,5,아이크림인데 젤형태라서 발림도 좋고 수분감도 좋고 만족합니다.
301,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156843&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=349,바비브라운 하이드레이팅 아이 크림,4.2,lee****,지성 | 쿨톤 | 트러블 | 블랙헤드,5,이렇게 비싼 아이크림은 처음이지만 확실히 돈값하는거 같아요 발림도 좋고 수분력도 충분하고 좋습니다
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,유니니K,복합성 | 가을웜톤 | 잡티 | 미백,4,센텔리안24 제품이 저랑 잘 맞아서 아이크림도 주문해 봤어요. 한달은 아니고 한 20일? 정도 사용했어요. 저는 아침에 사용하니 조금 번들거림이 느껴져서 밤에 주로 사용하고 있어요. 밤에 사용하면 건조하지 않고 촉촉하고 눈시림이나 눈따가움같은 자극이 없어서 편하게 사용중입니다. 다만 저는 조금 번들거리는게 여름에는 안쓸듯 해요.
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,유니니K,복합성 | 가을웜톤 | 잡티 | 미백,5,센텔리안 24가 워낙 유명하기도 했고 마침 아이크림이 떨어져 가기에 구입했어요. 올리브영에서 세일을 이용하니 가격도 좋았고 무엇보다 구성이 푸짐해요. 아이 크림인데 용량도 크고 양도 많고 샘플의 양이 타 브랜드 정품 용량이네요^^ 눈가에 사용했는데 너무 번들거리지 않고 무겁지 않아서 일단 아침 저녁 꾸준히 써보려고 합니다.
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,곰돌텽이,복합성 | 쿨톤 | 주름 | 트러블,5,데일리로 듬뿍 바르기 좋은거 같아요!! 보습도 충분하고 가격대비 만족해요!
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,예뻐져라예뻐져,복합성 | 웜톤 | 주름 | 각질,4,"@@ 이 라인 크림도 있었는데 단종인가봐요.. 너무 아쉽습니다. 쫀쫀하니 만족했는데 아쉬워요.. 이 아이크림은 단종하지 말아주세요. 쫀쫀하니 만족합니다. 예전처럼 일정금액 이상에 나오는 증정품은 요새는 늘 보면 금방금방 <증정소진완료>가 떠서 참으로..아쉽고 서운하더라구요. 올리브영 택배박스에 덜렁 구매품목만 덩그러니 오면 조금은^^ 서운한 마음이^^ 저만 그런가요? 쿠* 등 다른 온라인 매체에서 더 싸게 팔아도 올리브영에 대한 신뢰도로 구매하게 되는데 증정품도 금방 소진, 쿠폰도 전보다는 좀 야박하다는 느낌이네요.."
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,밍멩몽밍,건성 | 웜톤 | 잡티 | 트러블,5,주름에 효과 있는듯 합니다 트러블 안나요오옹!!! 더효과있기를
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,비비안욘듸,복합성 | 가을웜톤 | 블랙헤드 | 모공,5,발림성 부드러운 아이크림으로 추천받았습니다 적극 추천합니다
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,여우비야,건성 | 미백 | 주름,5,간편하게 사용하기 좋고 촉촉하고 부드럽게 스며들어서 너무 좋아요^^
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,lhs40****,복합성 | 웜톤 | 잡티 | 미백,5,정말 만족하며 꾸준히 사용하고 있는 제품입니다. 3통 넘게 구매할 정도로 애정이 생겼어요. 끈적임 없이 촉촉하게 발리는 점이 마음에 듭니다. 사용하는 동안 트러블이 난 적이 한 번도 없어서 안심하고 쓰고 있어요. 앞으로도 계속 이 제품을 사용할 것 같습니다.
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,둥둥이v,복합성 | 웜톤 | 주름 | 각질,5,용량도 넉넉하게 듬뿍 편하게 바르기 좋아서 자주 사용하는 아이크림 제품이에요
302,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157285&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=350,센텔리안24 링클셀 코어 아이크림 더블 기획 (세럼10ml x 2ea 증정),4.8,밍멩몽밍,건성 | 웜톤 | 잡티 | 트러블,5,팔자가 옅어지는 느낌이 아주 살짝 있어요 트러블안나고 좋아요
